Date,Time,Energy
29/08/2024,7:20AM,0.193kWh
29/08/2024,7:15AM,0.143kWh
29/08/2024,7:10AM,0.102kWh
29/08/2024,7:05AM,0.069kWh
29/08/2024,7:00AM,0.045kWh
29/08/2024,6:55AM,0.028kWh
29/08/2024,6:50AM,0.016kWh
29/08/2024,6:45AM,0.007kWh
29/08/2024,6:40AM,0.002kWh
29/08/2024,6:35AM,0.000kWh
29/08/2024,6:30AM,0.000kWh
29/08/2024,6:25AM,0.000kWh
29/08/2024,6:20AM,0.000kWh
29/08/2024,6:15AM,0.000kWh
29/08/2024,6:10AM,0.000kWh
29/08/2024,6:05AM,0.000kWh
29/08/2024,6:00AM,0.000kWh
29/08/2024,5:55AM,0.000kWh
29/08/2024,5:50AM,0.000kWh
29/08/2024,5:45AM,0.000kWh
29/08/2024,5:40AM,0.000kWh
29/08/2024,5:35AM,0.000kWh
29/08/2024,5:30AM,0.000kWh
29/08/2024,5:25AM,0.000kWh
29/08/2024,5:20AM,0.000kWh
29/08/2024,5:15AM,0.000kWh
29/08/2024,5:10AM,0.000kWh
29/08/2024,5:05AM,0.000kWh
29/08/2024,5:00AM,0.000kWh
29/08/2024,4:55AM,0.000kWh
29/08/2024,4:50AM,0.000kWh
29/08/2024,4:45AM,0.000kWh
29/08/2024,4:40AM,0.000kWh
29/08/2024,4:35AM,0.000kWh
29/08/2024,4:30AM,0.000kWh
29/08/2024,4:25AM,0.000kWh
29/08/2024,4:20AM,0.000kWh
29/08/2024,4:15AM,0.000kWh
29/08/2024,4:10AM,0.000kWh
29/08/2024,4:05AM,0.000kWh
29/08/2024,4:00AM,0.000kWh
29/08/2024,3:55AM,0.000kWh
29/08/2024,3:50AM,0.000kWh
29/08/2024,3:45AM,0.000kWh
29/08/2024,3:40AM,0.000kWh
29/08/2024,3:35AM,0.000kWh
29/08/2024,3:30AM,0.000kWh
29/08/2024,3:25AM,0.000kWh
29/08/2024,3:20AM,0.000kWh
29/08/2024,3:15AM,0.000kWh
29/08/2024,3:10AM,0.000kWh
29/08/2024,3:05AM,0.000kWh
29/08/2024,3:00AM,0.000kWh
29/08/2024,2:55AM,0.000kWh
29/08/2024,2:50AM,0.000kWh
29/08/2024,2:45AM,0.000kWh
29/08/2024,2:40AM,0.000kWh
29/08/2024,2:35AM,0.000kWh
29/08/2024,2:30AM,0.000kWh
29/08/2024,2:25AM,0.000kWh
29/08/2024,2:20AM,0.000kWh
29/08/2024,2:15AM,0.000kWh
29/08/2024,2:10AM,0.000kWh
29/08/2024,2:05AM,0.000kWh
29/08/2024,2:00AM,0.000kWh
29/08/2024,1:55AM,0.000kWh
29/08/2024,1:50AM,0.000kWh
29/08/2024,1:45AM,0.000kWh
29/08/2024,1:40AM,0.000kWh
29/08/2024,1:35AM,0.000kWh
29/08/2024,1:30AM,0.000kWh
29/08/2024,1:25AM,0.000kWh
29/08/2024,1:20AM,0.000kWh
29/08/2024,1:15AM,0.000kWh
29/08/2024,1:10AM,0.000kWh
29/08/2024,1:05AM,0.000kWh
29/08/2024,1:00AM,0.000kWh
29/08/2024,12:55AM,0.000kWh
29/08/2024,12:50AM,0.000kWh
29/08/2024,12:45AM,0.000kWh
29/08/2024,12:40AM,0.000kWh
29/08/2024,12:35AM,0.000kWh
29/08/2024,12:30AM,0.000kWh
29/08/2024,12:25AM,0.000kWh
29/08/2024,12:20AM,0.000kWh
29/08/2024,12:15AM,0.000kWh
29/08/2024,12:10AM,0.000kWh
29/08/2024,12:05AM,0.000kWh
29/08/2024,12:00AM,0.000kWh
28/08/2024,11:55PM,51.809kWh
28/08/2024,11:50PM,51.809kWh
28/08/2024,11:45PM,51.809kWh
28/08/2024,11:40PM,51.809kWh
28/08/2024,11:35PM,51.809kWh
28/08/2024,11:30PM,51.809kWh
28/08/2024,11:25PM,51.809kWh
28/08/2024,11:20PM,51.809kWh
28/08/2024,11:15PM,51.809kWh
28/08/2024,11:10PM,51.809kWh
28/08/2024,11:05PM,51.809kWh
28/08/2024,11:00PM,51.809kWh
28/08/2024,10:55PM,51.809kWh
28/08/2024,10:50PM,51.809kWh
28/08/2024,10:45PM,51.809kWh
28/08/2024,10:40PM,51.809kWh
28/08/2024,10:35PM,51.809kWh
28/08/2024,10:30PM,51.809kWh
28/08/2024,10:25PM,51.809kWh
28/08/2024,10:20PM,51.809kWh
28/08/2024,10:15PM,51.809kWh
28/08/2024,10:10PM,51.809kWh
28/08/2024,10:05PM,51.809kWh
28/08/2024,10:00PM,51.809kWh
28/08/2024,9:55PM,51.809kWh
28/08/2024,9:50PM,51.809kWh
28/08/2024,9:45PM,51.809kWh
28/08/2024,9:40PM,51.809kWh
28/08/2024,9:35PM,51.809kWh
28/08/2024,9:30PM,51.809kWh
28/08/2024,9:25PM,51.809kWh
28/08/2024,9:20PM,51.809kWh
28/08/2024,9:15PM,51.809kWh
28/08/2024,9:10PM,51.809kWh
28/08/2024,9:05PM,51.809kWh
28/08/2024,9:00PM,51.809kWh
28/08/2024,8:55PM,51.809kWh
28/08/2024,8:50PM,51.809kWh
28/08/2024,8:45PM,51.809kWh
28/08/2024,8:40PM,51.809kWh
28/08/2024,8:35PM,51.809kWh
28/08/2024,8:30PM,51.809kWh
28/08/2024,8:25PM,51.809kWh
28/08/2024,8:20PM,51.809kWh
28/08/2024,8:15PM,51.809kWh
28/08/2024,8:10PM,51.809kWh
28/08/2024,8:05PM,51.809kWh
28/08/2024,8:00PM,51.809kWh
28/08/2024,7:55PM,51.809kWh
28/08/2024,7:50PM,51.809kWh
28/08/2024,7:45PM,51.809kWh
28/08/2024,7:40PM,51.809kWh
28/08/2024,7:35PM,51.809kWh
28/08/2024,7:30PM,51.809kWh
28/08/2024,7:25PM,51.809kWh
28/08/2024,7:20PM,51.809kWh
28/08/2024,7:15PM,51.809kWh
28/08/2024,7:10PM,51.809kWh
28/08/2024,7:05PM,51.809kWh
28/08/2024,7:00PM,51.809kWh
28/08/2024,6:55PM,51.808kWh
28/08/2024,6:50PM,51.807kWh
28/08/2024,6:45PM,51.806kWh
28/08/2024,6:40PM,51.805kWh
28/08/2024,6:35PM,51.804kWh
28/08/2024,6:30PM,51.803kWh
28/08/2024,6:25PM,51.802kWh
28/08/2024,6:20PM,51.801kWh
28/08/2024,6:15PM,51.800kWh
28/08/2024,6:10PM,51.799kWh
28/08/2024,6:05PM,51.798kWh
28/08/2024,6:00PM,51.797kWh
28/08/2024,5:55PM,51.796kWh
28/08/2024,5:50PM,51.795kWh
28/08/2024,5:45PM,51.794kWh
28/08/2024,5:40PM,51.793kWh
28/08/2024,5:35PM,51.793kWh
28/08/2024,5:30PM,51.793kWh
28/08/2024,5:25PM,51.793kWh
28/08/2024,5:20PM,51.793kWh
28/08/2024,5:15PM,51.793kWh
28/08/2024,5:10PM,51.793kWh
28/08/2024,5:05PM,51.793kWh
28/08/2024,5:00PM,51.793kWh
28/08/2024,4:55PM,51.793kWh
28/08/2024,4:50PM,51.793kWh
28/08/2024,4:45PM,51.793kWh
28/08/2024,4:40PM,51.793kWh
28/08/2024,4:35PM,51.792kWh
28/08/2024,4:30PM,51.792kWh
28/08/2024,4:25PM,51.792kWh
28/08/2024,4:20PM,51.792kWh
28/08/2024,4:15PM,51.791kWh
28/08/2024,4:10PM,51.791kWh
28/08/2024,4:05PM,51.790kWh
28/08/2024,4:00PM,51.790kWh
28/08/2024,3:55PM,51.789kWh
28/08/2024,3:50PM,51.789kWh
28/08/2024,3:45PM,51.788kWh
28/08/2024,3:40PM,51.787kWh
28/08/2024,3:35PM,51.786kWh
28/08/2024,3:30PM,51.786kWh
28/08/2024,3:25PM,51.785kWh
28/08/2024,3:20PM,51.784kWh
28/08/2024,3:15PM,51.782kWh
28/08/2024,3:10PM,51.778kWh
28/08/2024,3:05PM,51.772kWh
28/08/2024,3:00PM,51.760kWh
28/08/2024,2:55PM,51.734kWh
28/08/2024,2:50PM,51.692kWh
28/08/2024,2:45PM,51.629kWh
28/08/2024,2:40PM,51.515kWh
28/08/2024,2:35PM,51.372kWh
28/08/2024,2:30PM,51.261kWh
28/08/2024,2:25PM,51.186kWh
28/08/2024,2:20PM,51.068kWh
28/08/2024,2:15PM,50.854kWh
28/08/2024,2:10PM,49.997kWh
28/08/2024,2:05PM,49.132kWh
28/08/2024,2:00PM,48.261kWh
28/08/2024,1:55PM,47.407kWh
28/08/2024,1:50PM,46.548kWh
28/08/2024,1:45PM,45.711kWh
28/08/2024,1:40PM,44.847kWh
28/08/2024,1:35PM,44.063kWh
28/08/2024,1:30PM,43.312kWh
28/08/2024,1:25PM,42.514kWh
28/08/2024,1:20PM,41.664kWh
28/08/2024,1:15PM,40.845kWh
28/08/2024,1:10PM,39.979kWh
28/08/2024,1:05PM,39.147kWh
28/08/2024,1:00PM,38.254kWh
28/08/2024,12:55PM,37.354kWh
28/08/2024,12:50PM,36.511kWh
28/08/2024,12:45PM,35.760kWh
28/08/2024,12:40PM,34.986kWh
28/08/2024,12:35PM,34.127kWh
28/08/2024,12:30PM,33.358kWh
28/08/2024,12:25PM,32.653kWh
28/08/2024,12:20PM,32.090kWh
28/08/2024,12:15PM,31.463kWh
28/08/2024,12:10PM,30.598kWh
28/08/2024,12:05PM,29.568kWh
28/08/2024,12:00PM,28.933kWh
28/08/2024,11:55AM,28.471kWh
28/08/2024,11:50AM,27.903kWh
28/08/2024,11:45AM,27.330kWh
28/08/2024,11:40AM,26.476kWh
28/08/2024,11:35AM,25.582kWh
28/08/2024,11:30AM,24.739kWh
28/08/2024,11:25AM,23.883kWh
28/08/2024,11:20AM,23.327kWh
28/08/2024,11:15AM,22.858kWh
28/08/2024,11:10AM,22.356kWh
28/08/2024,11:05AM,21.833kWh
28/08/2024,11:00AM,21.390kWh
28/08/2024,10:55AM,20.672kWh
28/08/2024,10:50AM,19.889kWh
28/08/2024,10:45AM,19.158kWh
28/08/2024,10:40AM,18.429kWh
28/08/2024,10:35AM,17.735kWh
28/08/2024,10:30AM,17.136kWh
28/08/2024,10:25AM,16.440kWh
28/08/2024,10:20AM,15.699kWh
28/08/2024,10:15AM,14.998kWh
28/08/2024,10:10AM,14.304kWh
28/08/2024,10:05AM,13.629kWh
28/08/2024,10:00AM,12.959kWh
28/08/2024,9:55AM,12.322kWh
28/08/2024,9:50AM,11.696kWh
28/08/2024,9:45AM,11.099kWh
28/08/2024,9:40AM,10.516kWh
28/08/2024,9:35AM,9.943kWh
28/08/2024,9:30AM,9.373kWh
28/08/2024,9:25AM,8.810kWh
28/08/2024,9:20AM,8.249kWh
28/08/2024,9:15AM,7.700kWh
28/08/2024,9:10AM,7.165kWh
28/08/2024,9:05AM,6.667kWh
28/08/2024,9:00AM,6.188kWh
28/08/2024,8:55AM,5.712kWh
28/08/2024,8:50AM,5.224kWh
28/08/2024,8:45AM,4.756kWh
28/08/2024,8:40AM,4.295kWh
28/08/2024,8:35AM,3.853kWh
28/08/2024,8:30AM,3.452kWh
28/08/2024,8:25AM,3.076kWh
28/08/2024,8:20AM,2.735kWh
28/08/2024,8:15AM,2.416kWh
28/08/2024,8:10AM,2.124kWh
28/08/2024,8:05AM,1.855kWh
28/08/2024,8:00AM,1.611kWh
28/08/2024,7:55AM,1.392kWh
28/08/2024,7:50AM,1.185kWh
28/08/2024,7:45AM,0.995kWh
28/08/2024,7:40AM,0.817kWh
28/08/2024,7:35AM,0.661kWh
28/08/2024,7:30AM,0.524kWh
28/08/2024,7:25AM,0.409kWh
28/08/2024,7:20AM,0.313kWh
28/08/2024,7:15AM,0.230kWh
28/08/2024,7:10AM,0.160kWh
28/08/2024,7:05AM,0.106kWh
28/08/2024,7:00AM,0.064kWh
28/08/2024,6:55AM,0.035kWh
28/08/2024,6:50AM,0.015kWh
28/08/2024,6:45AM,0.004kWh
28/08/2024,6:40AM,0.000kWh
28/08/2024,6:35AM,0.000kWh
28/08/2024,6:30AM,0.000kWh
28/08/2024,6:25AM,0.000kWh
28/08/2024,6:20AM,0.000kWh
28/08/2024,6:15AM,0.000kWh
28/08/2024,6:10AM,0.000kWh
28/08/2024,6:05AM,0.000kWh
28/08/2024,6:00AM,0.000kWh
28/08/2024,5:55AM,0.000kWh
28/08/2024,5:50AM,0.000kWh
28/08/2024,5:45AM,0.000kWh
28/08/2024,5:40AM,0.000kWh
28/08/2024,5:35AM,0.000kWh
28/08/2024,5:30AM,0.000kWh
28/08/2024,5:25AM,0.000kWh
28/08/2024,5:20AM,0.000kWh
28/08/2024,5:15AM,0.000kWh
28/08/2024,5:10AM,0.000kWh
28/08/2024,5:05AM,0.000kWh
28/08/2024,5:00AM,0.000kWh
28/08/2024,4:55AM,0.000kWh
28/08/2024,4:50AM,0.000kWh
28/08/2024,4:45AM,0.000kWh
28/08/2024,4:40AM,0.000kWh
28/08/2024,4:35AM,0.000kWh
28/08/2024,4:30AM,0.000kWh
28/08/2024,4:25AM,0.000kWh
28/08/2024,4:20AM,0.000kWh
28/08/2024,4:15AM,0.000kWh
28/08/2024,4:10AM,0.000kWh
28/08/2024,4:05AM,0.000kWh
28/08/2024,4:00AM,0.000kWh
28/08/2024,3:55AM,0.000kWh
28/08/2024,3:50AM,0.000kWh
28/08/2024,3:45AM,0.000kWh
28/08/2024,3:40AM,0.000kWh
28/08/2024,3:35AM,0.000kWh
28/08/2024,3:30AM,0.000kWh
28/08/2024,3:25AM,0.000kWh
28/08/2024,3:20AM,0.000kWh
28/08/2024,3:15AM,0.000kWh
28/08/2024,3:10AM,0.000kWh
28/08/2024,3:05AM,0.000kWh
28/08/2024,3:00AM,0.000kWh
28/08/2024,2:55AM,0.000kWh
28/08/2024,2:50AM,0.000kWh
28/08/2024,2:45AM,0.000kWh
28/08/2024,2:40AM,0.000kWh
28/08/2024,2:35AM,0.000kWh
28/08/2024,2:30AM,0.000kWh
28/08/2024,2:25AM,0.000kWh
28/08/2024,2:20AM,0.000kWh
28/08/2024,2:15AM,0.000kWh
28/08/2024,2:10AM,0.000kWh
28/08/2024,2:05AM,0.000kWh
28/08/2024,2:00AM,0.000kWh
28/08/2024,1:55AM,0.000kWh
28/08/2024,1:50AM,0.000kWh
28/08/2024,1:45AM,0.000kWh
28/08/2024,1:40AM,0.000kWh
28/08/2024,1:35AM,0.000kWh
28/08/2024,1:30AM,0.000kWh
28/08/2024,1:25AM,0.000kWh
28/08/2024,1:20AM,0.000kWh
28/08/2024,1:15AM,0.000kWh
28/08/2024,1:10AM,0.000kWh
28/08/2024,1:05AM,0.000kWh
28/08/2024,1:00AM,0.000kWh
28/08/2024,12:55AM,0.000kWh
28/08/2024,12:50AM,0.000kWh
28/08/2024,12:45AM,0.000kWh
28/08/2024,12:40AM,0.000kWh
28/08/2024,12:35AM,0.000kWh
28/08/2024,12:30AM,0.000kWh
28/08/2024,12:25AM,0.000kWh
28/08/2024,12:20AM,0.000kWh
28/08/2024,12:15AM,0.000kWh
28/08/2024,12:10AM,0.000kWh
28/08/2024,12:05AM,0.000kWh
28/08/2024,12:00AM,0.000kWh
27/08/2024,11:55PM,51.706kWh
27/08/2024,11:50PM,51.706kWh
27/08/2024,11:45PM,51.706kWh
27/08/2024,11:40PM,51.706kWh
27/08/2024,11:35PM,51.706kWh
27/08/2024,11:30PM,51.706kWh
27/08/2024,11:25PM,51.706kWh
27/08/2024,11:20PM,51.706kWh
27/08/2024,11:15PM,51.706kWh
27/08/2024,11:10PM,51.706kWh
27/08/2024,11:05PM,51.706kWh
27/08/2024,11:00PM,51.706kWh
27/08/2024,10:55PM,51.706kWh
27/08/2024,10:50PM,51.706kWh
27/08/2024,10:45PM,51.706kWh
27/08/2024,10:40PM,51.706kWh
27/08/2024,10:35PM,51.706kWh
27/08/2024,10:30PM,51.706kWh
27/08/2024,10:25PM,51.706kWh
27/08/2024,10:20PM,51.706kWh
27/08/2024,10:15PM,51.706kWh
27/08/2024,10:10PM,51.706kWh
27/08/2024,10:05PM,51.706kWh
27/08/2024,10:00PM,51.706kWh
27/08/2024,9:55PM,51.706kWh
27/08/2024,9:50PM,51.706kWh
27/08/2024,9:45PM,51.706kWh
27/08/2024,9:40PM,51.706kWh
27/08/2024,9:35PM,51.706kWh
27/08/2024,9:30PM,51.706kWh
27/08/2024,9:25PM,51.706kWh
27/08/2024,9:20PM,51.706kWh
27/08/2024,9:15PM,51.706kWh
27/08/2024,9:10PM,51.706kWh
27/08/2024,9:05PM,51.706kWh
27/08/2024,9:00PM,51.706kWh
27/08/2024,8:55PM,51.706kWh
27/08/2024,8:50PM,51.706kWh
27/08/2024,8:45PM,51.706kWh
27/08/2024,8:40PM,51.706kWh
27/08/2024,8:35PM,51.706kWh
27/08/2024,8:30PM,51.706kWh
27/08/2024,8:25PM,51.706kWh
27/08/2024,8:20PM,51.706kWh
27/08/2024,8:15PM,51.706kWh
27/08/2024,8:10PM,51.706kWh
27/08/2024,8:05PM,51.706kWh
27/08/2024,8:00PM,51.706kWh
27/08/2024,7:55PM,51.706kWh
27/08/2024,7:50PM,51.705kWh
27/08/2024,7:45PM,51.705kWh
27/08/2024,7:40PM,51.704kWh
27/08/2024,7:35PM,51.702kWh
27/08/2024,7:30PM,51.696kWh
27/08/2024,7:25PM,51.683kWh
27/08/2024,7:20PM,51.667kWh
27/08/2024,7:15PM,51.648kWh
27/08/2024,7:10PM,51.617kWh
27/08/2024,7:05PM,51.576kWh
27/08/2024,7:00PM,51.543kWh
27/08/2024,6:55PM,51.514kWh
27/08/2024,6:50PM,51.486kWh
27/08/2024,6:45PM,51.456kWh
27/08/2024,6:40PM,51.425kWh
27/08/2024,6:35PM,51.394kWh
27/08/2024,6:30PM,51.354kWh
27/08/2024,6:25PM,51.303kWh
27/08/2024,6:20PM,51.243kWh
27/08/2024,6:15PM,51.195kWh
27/08/2024,6:10PM,51.157kWh
27/08/2024,6:05PM,51.123kWh
27/08/2024,6:00PM,51.091kWh
27/08/2024,5:55PM,51.064kWh
27/08/2024,5:50PM,51.037kWh
27/08/2024,5:45PM,51.013kWh
27/08/2024,5:40PM,50.992kWh
27/08/2024,5:35PM,50.974kWh
27/08/2024,5:30PM,50.960kWh
27/08/2024,5:25PM,50.945kWh
27/08/2024,5:20PM,50.932kWh
27/08/2024,5:15PM,50.918kWh
27/08/2024,5:10PM,50.901kWh
27/08/2024,5:05PM,50.878kWh
27/08/2024,5:00PM,50.853kWh
27/08/2024,4:55PM,50.838kWh
27/08/2024,4:50PM,50.803kWh
27/08/2024,4:45PM,50.761kWh
27/08/2024,4:40PM,50.727kWh
27/08/2024,4:35PM,50.709kWh
27/08/2024,4:30PM,50.709kWh
27/08/2024,4:25PM,50.709kWh
27/08/2024,4:20PM,50.707kWh
27/08/2024,4:15PM,50.701kWh
27/08/2024,4:10PM,50.686kWh
27/08/2024,4:05PM,50.672kWh
27/08/2024,4:00PM,50.656kWh
27/08/2024,3:55PM,50.506kWh
27/08/2024,3:50PM,50.301kWh
27/08/2024,3:45PM,50.087kWh
27/08/2024,3:40PM,49.855kWh
27/08/2024,3:35PM,49.530kWh
27/08/2024,3:30PM,49.070kWh
27/08/2024,3:25PM,48.680kWh
27/08/2024,3:20PM,48.250kWh
27/08/2024,3:15PM,47.562kWh
27/08/2024,3:10PM,46.834kWh
27/08/2024,3:05PM,45.990kWh
27/08/2024,3:00PM,45.380kWh
27/08/2024,2:55PM,44.744kWh
27/08/2024,2:50PM,43.971kWh
27/08/2024,2:45PM,42.999kWh
27/08/2024,2:40PM,42.004kWh
27/08/2024,2:35PM,41.059kWh
27/08/2024,2:30PM,40.630kWh
27/08/2024,2:25PM,40.450kWh
27/08/2024,2:20PM,40.309kWh
27/08/2024,2:15PM,40.187kWh
27/08/2024,2:10PM,40.079kWh
27/08/2024,2:05PM,39.980kWh
27/08/2024,2:00PM,39.887kWh
27/08/2024,1:55PM,39.793kWh
27/08/2024,1:50PM,39.696kWh
27/08/2024,1:45PM,39.599kWh
27/08/2024,1:40PM,39.494kWh
27/08/2024,1:35PM,39.394kWh
27/08/2024,1:30PM,39.283kWh
27/08/2024,1:25PM,39.176kWh
27/08/2024,1:20PM,39.077kWh
27/08/2024,1:15PM,38.974kWh
27/08/2024,1:10PM,38.865kWh
27/08/2024,1:05PM,38.752kWh
27/08/2024,1:00PM,38.640kWh
27/08/2024,12:55PM,38.533kWh
27/08/2024,12:50PM,38.372kWh
27/08/2024,12:45PM,37.579kWh
27/08/2024,12:40PM,36.734kWh
27/08/2024,12:35PM,35.898kWh
27/08/2024,12:30PM,35.045kWh
27/08/2024,12:25PM,34.191kWh
27/08/2024,12:20PM,33.345kWh
27/08/2024,12:15PM,32.518kWh
27/08/2024,12:10PM,31.662kWh
27/08/2024,12:05PM,30.827kWh
27/08/2024,12:00PM,29.996kWh
27/08/2024,11:55AM,29.184kWh
27/08/2024,11:50AM,28.363kWh
27/08/2024,11:45AM,27.551kWh
27/08/2024,11:40AM,26.737kWh
27/08/2024,11:35AM,25.929kWh
27/08/2024,11:30AM,25.138kWh
27/08/2024,11:25AM,24.347kWh
27/08/2024,11:20AM,23.590kWh
27/08/2024,11:15AM,22.823kWh
27/08/2024,11:10AM,22.054kWh
27/08/2024,11:05AM,21.292kWh
27/08/2024,11:00AM,20.546kWh
27/08/2024,10:55AM,19.802kWh
27/08/2024,10:50AM,19.062kWh
27/08/2024,10:45AM,18.330kWh
27/08/2024,10:40AM,17.606kWh
27/08/2024,10:35AM,16.882kWh
27/08/2024,10:30AM,16.177kWh
27/08/2024,10:25AM,15.472kWh
27/08/2024,10:20AM,14.782kWh
27/08/2024,10:15AM,14.102kWh
27/08/2024,10:10AM,13.428kWh
27/08/2024,10:05AM,12.762kWh
27/08/2024,10:00AM,12.114kWh
27/08/2024,9:55AM,11.481kWh
27/08/2024,9:50AM,10.863kWh
27/08/2024,9:45AM,10.254kWh
27/08/2024,9:40AM,9.654kWh
27/08/2024,9:35AM,9.060kWh
27/08/2024,9:30AM,8.489kWh
27/08/2024,9:25AM,7.932kWh
27/08/2024,9:20AM,7.390kWh
27/08/2024,9:15AM,6.865kWh
27/08/2024,9:10AM,6.357kWh
27/08/2024,9:05AM,5.870kWh
27/08/2024,9:00AM,5.404kWh
27/08/2024,8:55AM,4.951kWh
27/08/2024,8:50AM,4.517kWh
27/08/2024,8:45AM,4.099kWh
27/08/2024,8:40AM,3.702kWh
27/08/2024,8:35AM,3.327kWh
27/08/2024,8:30AM,2.967kWh
27/08/2024,8:25AM,2.620kWh
27/08/2024,8:20AM,2.301kWh
27/08/2024,8:15AM,2.004kWh
27/08/2024,8:10AM,1.731kWh
27/08/2024,8:05AM,1.483kWh
27/08/2024,8:00AM,1.258kWh
27/08/2024,7:55AM,1.055kWh
27/08/2024,7:50AM,0.868kWh
27/08/2024,7:45AM,0.701kWh
27/08/2024,7:40AM,0.553kWh
27/08/2024,7:35AM,0.425kWh
27/08/2024,7:30AM,0.317kWh
27/08/2024,7:25AM,0.231kWh
27/08/2024,7:20AM,0.160kWh
27/08/2024,7:15AM,0.105kWh
27/08/2024,7:10AM,0.065kWh
27/08/2024,7:05AM,0.036kWh
27/08/2024,7:00AM,0.021kWh
27/08/2024,6:55AM,0.013kWh
27/08/2024,6:50AM,0.007kWh
27/08/2024,6:45AM,0.002kWh
27/08/2024,6:40AM,0.000kWh
27/08/2024,6:35AM,0.000kWh
27/08/2024,6:30AM,0.000kWh
27/08/2024,6:25AM,0.000kWh
27/08/2024,6:20AM,0.000kWh
27/08/2024,6:15AM,0.000kWh
27/08/2024,6:10AM,0.000kWh
27/08/2024,6:05AM,0.000kWh
27/08/2024,6:00AM,0.000kWh
27/08/2024,5:55AM,0.000kWh
27/08/2024,5:50AM,0.000kWh
27/08/2024,5:45AM,0.000kWh
27/08/2024,5:40AM,0.000kWh
27/08/2024,5:35AM,0.000kWh
27/08/2024,5:30AM,0.000kWh
27/08/2024,5:25AM,0.000kWh
27/08/2024,5:20AM,0.000kWh
27/08/2024,5:15AM,0.000kWh
27/08/2024,5:10AM,0.000kWh
27/08/2024,5:05AM,0.000kWh
27/08/2024,5:00AM,0.000kWh
27/08/2024,4:55AM,0.000kWh
27/08/2024,4:50AM,0.000kWh
27/08/2024,4:45AM,0.000kWh
27/08/2024,4:40AM,0.000kWh
27/08/2024,4:35AM,0.000kWh
27/08/2024,4:30AM,0.000kWh
27/08/2024,4:20AM,0.000kWh
27/08/2024,4:15AM,0.000kWh
27/08/2024,4:10AM,0.000kWh
27/08/2024,4:05AM,0.000kWh
27/08/2024,4:00AM,0.000kWh
27/08/2024,3:55AM,0.000kWh
27/08/2024,3:50AM,0.000kWh
27/08/2024,3:45AM,0.000kWh
27/08/2024,3:40AM,0.000kWh
27/08/2024,3:35AM,0.000kWh
27/08/2024,3:30AM,0.000kWh
27/08/2024,3:25AM,0.000kWh
27/08/2024,3:20AM,0.000kWh
27/08/2024,3:15AM,0.000kWh
27/08/2024,3:10AM,0.000kWh
27/08/2024,3:05AM,0.000kWh
27/08/2024,3:00AM,0.000kWh
27/08/2024,2:55AM,0.000kWh
27/08/2024,2:50AM,0.000kWh
27/08/2024,2:45AM,0.000kWh
27/08/2024,2:40AM,0.000kWh
27/08/2024,2:35AM,0.000kWh
27/08/2024,2:30AM,0.000kWh
27/08/2024,2:25AM,0.000kWh
27/08/2024,2:20AM,0.000kWh
27/08/2024,2:15AM,0.000kWh
27/08/2024,2:10AM,0.000kWh
27/08/2024,2:05AM,0.000kWh
27/08/2024,2:00AM,0.000kWh
27/08/2024,1:55AM,0.000kWh
27/08/2024,1:50AM,0.000kWh
27/08/2024,1:45AM,0.000kWh
27/08/2024,1:40AM,0.000kWh
27/08/2024,1:35AM,0.000kWh
27/08/2024,1:30AM,0.000kWh
27/08/2024,1:25AM,0.000kWh
27/08/2024,1:20AM,0.000kWh
27/08/2024,1:15AM,0.000kWh
27/08/2024,1:10AM,0.000kWh
27/08/2024,1:05AM,0.000kWh
27/08/2024,1:00AM,0.000kWh
27/08/2024,12:55AM,0.000kWh
27/08/2024,12:50AM,0.000kWh
27/08/2024,12:45AM,0.000kWh
27/08/2024,12:40AM,0.000kWh
27/08/2024,12:35AM,0.000kWh
27/08/2024,12:30AM,0.000kWh
27/08/2024,12:25AM,0.000kWh
27/08/2024,12:20AM,0.000kWh
27/08/2024,12:15AM,0.000kWh
27/08/2024,12:10AM,0.000kWh
27/08/2024,12:05AM,0.000kWh
27/08/2024,12:00AM,0.000kWh
26/08/2024,11:55PM,76.230kWh
26/08/2024,11:50PM,76.230kWh
26/08/2024,11:45PM,76.230kWh
26/08/2024,11:40PM,76.230kWh
26/08/2024,11:35PM,76.230kWh
26/08/2024,11:30PM,76.230kWh
26/08/2024,11:25PM,76.230kWh
26/08/2024,11:20PM,76.230kWh
26/08/2024,11:15PM,76.230kWh
26/08/2024,11:10PM,76.230kWh
26/08/2024,11:05PM,76.230kWh
26/08/2024,11:00PM,76.230kWh
26/08/2024,10:55PM,76.230kWh
26/08/2024,10:50PM,76.230kWh
26/08/2024,10:45PM,76.230kWh
26/08/2024,10:40PM,76.230kWh
26/08/2024,10:35PM,76.230kWh
26/08/2024,10:30PM,76.230kWh
26/08/2024,10:25PM,76.230kWh
26/08/2024,10:20PM,76.230kWh
26/08/2024,10:15PM,76.230kWh
26/08/2024,10:10PM,76.230kWh
26/08/2024,10:05PM,76.230kWh
26/08/2024,10:00PM,76.230kWh
26/08/2024,9:55PM,76.230kWh
26/08/2024,9:50PM,76.230kWh
26/08/2024,9:45PM,76.230kWh
26/08/2024,9:40PM,76.230kWh
26/08/2024,9:35PM,76.230kWh
26/08/2024,9:30PM,76.230kWh
26/08/2024,9:25PM,76.230kWh
26/08/2024,9:20PM,76.230kWh
26/08/2024,9:15PM,76.230kWh
26/08/2024,9:10PM,76.230kWh
26/08/2024,9:05PM,76.230kWh
